"x","wx","math_i","math_j","latitude","longitude","poverty","minority","unemployed","single_mom","is_inf","labels"
468.784501195885,642.602789223685,471.093043138273,642.637757245125,33.8662113217412,-84.3758565795333,"Med Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Med Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
701.737725497223,649.098231939153,699.235419809818,649.078401670251,34.1000030578114,-84.2877595846704,"Low Poverty","Med Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, Med Pct Minority"
579.913639823906,573.602050684946,580.568523882888,573.574191285605,33.4693990972745,-84.1812897622195,"Med Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"Med Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
620.570511907339,644.40591051433,621.636527664028,644.416971301641,34.0979568879738,-84.415881866159,"Low Poverty","High Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, High Pct Minority"
438.47081034258,636.3138450038,441.306366940029,636.290531921955,33.997223382243,-84.44298444239,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
540.882742733695,636.666363809087,538.506363722496,636.653905801354,29.78630937442,-95.5106708709355,"High Poverty","High Pct Minority","Low Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Low Pct Unemployed, High Pct Minority"
599.879922628403,611.33463139662,599.561942565255,611.362468583742,33.4569334401551,-84.4775235000435,"Med Poverty","Low Pct Minority","Med Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, Med Pct Unemployed, Low Pct Minority"
539.258064365946,630.010518095261,540.302105218172,630.003770798873,40.6818375976654,-74.3288650982283,"Low Poverty","High Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, High Pct Minority"
408.979091563262,523.510098532968,410.716976079158,523.503807105161,33.6701476180271,-84.4765571834662,"High Poverty","Low Pct Minority","Low Pct Unemployed","High Single Mom",TRUE,"High Poverty, High Single Mom, Low Pct Unemployed, Low Pct Minority"
529.388255065307,679.994188606637,528.380235129967,679.982102963058,32.6722873061952,-80.231379633911,"Med Poverty","High Pct Minority","Med Pct Unemployed","High Single Mom",TRUE,"Med Poverty, High Single Mom, Med Pct Unemployed, High Pct Minority"
690.247630111873,653.031217482678,688.755897531286,653.056617940394,34.0218640591135,-84.2182784010817,"Low Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
511.824382581748,628.086599198571,511.900793247856,628.091061722171,33.4204573051766,-84.4760061320484,"Low Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
648.947391783819,638.870192556238,649.395697752945,638.870989606744,34.0350461473251,-84.4693938262736,"Med Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Med Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
680.05552309379,613.738411965167,679.175767838955,613.719827108709,33.7772786282335,-84.3006517927375,"Med Poverty","Med Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"Med Poverty, High Single Mom, High Pct Unemployed, Med Pct Minority"
521.299681890756,583.725556460835,520.963355595246,583.741046142951,33.9143457603061,-83.3064956164375,"High Poverty","Med Pct Minority","Low Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Low Pct Unemployed, Med Pct Minority"
708.143029642291,652.543062106362,710.317301629111,652.554729723064,34.016686326704,-84.2043444571287,"Low Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
679.529423713684,639.199940408497,678.919940689579,639.208053019643,33.9892403676268,-84.1066512822738,"Low Poverty","Low Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"Low Poverty, Med Single Mom, Low Pct Unemployed, Low Pct Minority"
679.641025074758,619.999672658155,680.790365019813,620.016416745083,38.8000599441903,-77.043303625217,"Low Poverty","Med Pct Minority","Low Pct Unemployed","High Single Mom",FALSE,"Low Poverty, High Single Mom, Low Pct Unemployed, Med Pct Minority"
631.46007419657,591.414991596714,628.82288188953,591.393014069516,33.9019046137239,-83.4422436617097,"High Poverty","Med Pct Minority","Low Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Low Pct Unemployed, Med Pct Minority"
629.31784538459,590.316969552177,628.708181978203,590.317971095918,33.9021055294809,-83.4417977317832,"High Poverty","Med Pct Minority","Low Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Low Pct Unemployed, Med Pct Minority"
721.363730258308,637.699504446876,721.141889943741,637.718797625843,33.4448211146186,-84.5723389172314,"Low Poverty","High Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"Low Poverty, Med Single Mom, Low Pct Unemployed, High Pct Minority"
340.78289043624,559.08410130743,339.90633740183,559.100511861648,34.7043034342318,-85.2674492197055,"High Poverty","High Pct Minority","High Pct Unemployed","High Single Mom",TRUE,"High Poverty, High Single Mom, High Pct Unemployed, High Pct Minority"
599.720378223807,579.993060139148,600.59998091124,580.019029746186,34.0314342368249,-85.2823005550802,"High Poverty","High Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, High Pct Minority"
571.525316309184,588.271223939827,569.432215002365,588.273283968046,33.4627994370336,-82.2002598814587,"Med Poverty","Med Pct Minority","Med Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, Med Pct Unemployed, Med Pct Minority"
479.753829268739,593.944598226215,481.412749654613,593.935103292894,33.7753654608781,-84.2284830813886,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
670.283317294903,645.248909996156,669.930714827962,645.262761050565,29.7607133336258,-95.486761022308,"Med Poverty","Med Pct Minority","Med Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, Med Pct Unemployed, Med Pct Minority"
719.412727882154,639.265163162381,721.126646226272,639.250186915463,33.4198631319992,-84.5934815650677,"Low Poverty","High Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"Low Poverty, Med Single Mom, Low Pct Unemployed, High Pct Minority"
539.290310024284,634.518647459367,539.751737093553,634.490251555219,34.0043684512591,-84.0041117880612,"Med Poverty","Low Pct Minority","High Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, High Pct Unemployed, Low Pct Minority"
640.780149796046,627.969482299155,640.974005058408,627.975959628988,33.9141183454276,-84.0260314603079,"High Poverty","Low Pct Minority","High Pct Unemployed","Med Single Mom",FALSE,"High Poverty, Med Single Mom, High Pct Unemployed, Low Pct Minority"
569.427971979603,648.137594565005,569.684176354669,648.145232358612,34.092739337434,-84.2989099635364,"Low Poverty","Med Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, Med Pct Minority"
691.335669524968,644.118178922006,689.623312511481,644.100498838304,34.1273510790854,-84.3402957235852,"Low Poverty","Med Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, Med Pct Minority"
431.727825516835,505.37646473956,430.681733208708,505.361003677575,33.7566292025474,-84.5029455332394,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",TRUE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
681.710651772097,635.211237300146,681.840856052935,635.227842165316,33.9785896843028,-84.4124561188113,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
690.241788276471,601.805211645745,688.436613000929,601.8221952039,32.213659256046,-81.2704808417039,"Med Poverty","High Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Med Poverty, Low Single Mom, Low Pct Unemployed, High Pct Minority"
489.593056132086,605.163962253399,490.426277942955,605.147038547648,34.7732339121693,-84.995067848605,"High Poverty","Med Pct Minority","High Pct Unemployed","Med Single Mom",FALSE,"High Poverty, Med Single Mom, High Pct Unemployed, Med Pct Minority"
770.987116864882,609.40084576892,769.139538009651,609.403803713396,31.9987421606772,-80.9722803412767,"Med Poverty","High Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, Low Pct Unemployed, High Pct Minority"
669.009811236523,556.655758689099,669.790007507429,556.664132812871,34.5364876056863,-83.6211631545527,"High Poverty","High Pct Minority","Med Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Med Pct Unemployed, High Pct Minority"
599.875216891989,621.852195720966,599.442633910105,621.863506270507,32.642186346143,-83.7144239123656,"Med Poverty","Med Pct Minority","Med Pct Unemployed","High Single Mom",FALSE,"Med Poverty, High Single Mom, Med Pct Unemployed, Med Pct Minority"
480.699677894823,613.48725373751,479.560158468783,613.470094769085,32.4340372379993,-84.9021858326547,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
531.6291935388,592.869279537747,530.125944427215,592.840077056009,33.9571878281947,-83.4480199577819,"High Poverty","Med Pct Minority","Low Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Low Pct Unemployed, Med Pct Minority"
601.78178372886,613.19043901857,601.388974552043,613.194758572299,33.1065133025961,-85.0625610162033,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
620.441437107511,636.304073498125,619.167181179859,636.293520064298,34.0010706541641,-84.4476638312227,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
690.958410940133,648.977845224715,689.664390183054,649.004376406316,34.015733838934,-84.294164663882,"Low Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
778.962811826728,614.924427114093,780.979509281926,614.93202426401,33.5922087378778,-84.0209307711519,"Med Poverty","Low Pct Minority","High Pct Unemployed","Med Single Mom",TRUE,"Med Poverty, Med Single Mom, High Pct Unemployed, Low Pct Minority"
679.916997967288,638.707273421546,678.591613672674,638.70358534528,33.8769466518346,-84.4504574179704,"High Poverty","Low Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"High Poverty, Med Single Mom, Low Pct Unemployed, Low Pct Minority"
650.649489560165,628.202933232902,648.144720764831,628.219302129541,33.942732909844,-84.4787972973641,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
468.577100746334,565.541824677368,468.224651712924,565.576135941129,33.441795681712,-84.0732506831966,"Low Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
540.542162693106,617.135709484911,538.297674872912,617.128577038283,33.9620667673488,-84.5712449225685,"Low Poverty","Med Pct Minority","Med Pct Unemployed","Med Single Mom",FALSE,"Low Poverty, Med Single Mom, Med Pct Unemployed, Med Pct Minority"
641.966805894859,628.318016691462,638.055725467391,628.325203947453,35.0726691199827,-85.2869083288378,"High Poverty","High Pct Minority","Med Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Med Pct Unemployed, High Pct Minority"
670.801430191845,649.18694585775,671.215183612891,649.192966966704,34.0072720508337,-84.2682863214561,"Low Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
610.815896536224,430.002894297857,611.688122360036,429.990320184985,35.2184366076383,-81.1385595700598,"Med Poverty","High Pct Minority","High Pct Unemployed","Med Single Mom",TRUE,"Med Poverty, Med Single Mom, High Pct Unemployed, High Pct Minority"
711.401992053725,612.152341007062,708.535446203314,612.146871466823,37.6342248807257,-77.6488226664415,"Low Poverty","High Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, High Pct Minority"
558.481531475671,529.229743415331,558.153591143899,529.248319440177,30.8787530252906,-84.5963090330232,"High Poverty","Low Pct Minority","Low Pct Unemployed","High Single Mom",TRUE,"High Poverty, High Single Mom, Low Pct Unemployed, Low Pct Minority"
459.658608391881,586.976115783247,458.989372053184,586.957341198735,33.982277008684,-83.4322736846023,"High Poverty","Med Pct Minority","Low Pct Unemployed","High Single Mom",TRUE,"High Poverty, High Single Mom, Low Pct Unemployed, Med Pct Minority"
468.038587213494,556.362379828974,470.08245899342,556.369414628632,34.436966757486,-83.1055196503601,"High Poverty","High Pct Minority","Med Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Med Pct Unemployed, High Pct Minority"
671.310405329801,637.501987076914,670.082442092709,637.483442806201,36.0946604645339,-80.3037657850194,"Med Poverty","High Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, Low Pct Unemployed, High Pct Minority"
438.917363143526,627.689341915677,441.941648421809,627.651021867739,34.0906384008322,-84.1182926990625,"Low Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
491.416223621927,608.862290166921,488.642389247194,608.868416780205,31.9813269739785,-81.2173046550504,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
519.622310941108,635.082411813943,521.106889883988,635.08641585175,33.9656881230555,-84.4186730300379,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
519.753866805695,604.243203985076,521.962971086614,604.249814818511,33.0334751654286,-85.039874244148,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
649.149898876436,610.197867666402,648.499386060983,610.176461756332,34.005547707406,-84.6649813833694,"Low Poverty","Med Pct Minority","High Pct Unemployed","Med Single Mom",FALSE,"Low Poverty, Med Single Mom, High Pct Unemployed, Med Pct Minority"
578.195068595931,616.418207278547,581.845687670633,616.446759769628,33.4317797843548,-84.4749615191103,"Low Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
629.611965306103,646.095035325301,629.144541501068,646.117399644498,33.4024174986724,-84.5508123463887,"Low Poverty","High Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"Low Poverty, Med Single Mom, Low Pct Unemployed, High Pct Minority"
750.419585092925,636.771218744775,750.963397328742,636.791896955734,33.5576973021996,-82.1029335673738,"Low Poverty","Med Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, Med Pct Minority"
489.606035344303,569.989051640667,490.385228635743,569.982487475462,33.1011106779562,-83.2298948837543,"High Poverty","Low Pct Minority","Med Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Med Pct Unemployed, Low Pct Minority"
610.167686898261,637.256423549726,609.370596022345,637.25376325476,34.0249721111585,-84.4422938926562,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
519.630716159008,555.019646082241,521.810415916145,554.98030383274,37.2455645802961,-79.961765346075,"Med Poverty","High Pct Minority","Low Pct Unemployed","High Single Mom",FALSE,"Med Poverty, High Single Mom, Low Pct Unemployed, High Pct Minority"
719.198301138356,642.281873750325,721.962043317966,642.289749744087,33.5414964961715,-82.0706318249598,"Med Poverty","Med Pct Minority","Med Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, Med Pct Unemployed, Med Pct Minority"
620.351937169209,639.693268233075,618.349935067818,639.689291135017,34.0462570652607,-84.4423110177656,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
718.877869961783,627.337978235092,720.460899372585,627.357323820107,33.848400621889,-84.2833663147227,"Med Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Med Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
719.106877620332,614.059593705188,718.856688461266,614.065857256604,33.6226912908544,-84.0761781741931,"Med Poverty","Low Pct Minority","High Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, High Pct Unemployed, Low Pct Minority"
628.495273768902,680.017165873386,631.792448922992,679.988960500863,32.2859970545785,-81.575672485916,"High Poverty","High Pct Minority","Low Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Low Pct Unemployed, High Pct Minority"
461.796411976218,592.970971250863,458.136278266087,592.973633772489,33.5266341382201,-84.1035276824505,"Low Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",TRUE,"Low Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
630.929019280709,633.430097813886,629.509940991178,633.425468810573,33.9296775333104,-84.4487878627495,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
570.660658503883,623.091775964026,570.285415200517,623.080643953243,31.9458687541365,-81.3080977501234,"Med Poverty","High Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, Low Pct Unemployed, High Pct Minority"
751.38034832757,642.225592771977,751.285072532482,642.213330836678,33.966082073516,-84.2483773913114,"Med Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"Med Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
481.583160177805,543.013176604957,480.209862450138,543.011203104854,33.662319347638,-84.1567329438285,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
651.640947727486,605.987253976516,649.456078455783,605.984143246487,34.067892207019,-84.6021690918029,"Med Poverty","High Pct Minority","High Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, High Pct Unemployed, High Pct Minority"
560.284085839987,620.015677059414,561.60160160996,619.994054666981,33.8893207793894,-84.2154964886891,"Med Poverty","Low Pct Minority","High Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, High Pct Unemployed, Low Pct Minority"
579.722400778905,638.501137664167,579.556080724113,638.488360295482,33.9981783820389,-84.3894820722005,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
778.331618792377,608.922916204387,780.73085994646,608.938823782271,30.8710937073124,-83.9503067536151,"High Poverty","Med Pct Minority","High Pct Unemployed","Med Single Mom",FALSE,"High Poverty, Med Single Mom, High Pct Unemployed, Med Pct Minority"
639.585950133391,636.387465631905,640.339924092405,636.396723010456,34.011582757724,-84.4677518142195,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
459.497510269284,529.230685219932,460.489918255247,529.229998084176,34.2844950293019,-83.0984912719608,"High Poverty","High Pct Minority","Med Pct Unemployed","Med Single Mom",FALSE,"High Poverty, Med Single Mom, Med Pct Unemployed, High Pct Minority"
648.143249258399,633.147021926602,651.308434356004,633.169962941902,34.0384470030088,-84.0606942511581,"Low Poverty","Med Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, Med Pct Minority"
600.627982997335,553.348542266873,600.267836572602,553.340209727949,32.5324690993932,-82.9445526468026,"High Poverty","Low Pct Minority","Low Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Low Pct Unemployed, Low Pct Minority"
608.420504570007,606.861265156973,608.364871959202,606.878970120642,31.6046169145845,-84.2606899695061,"Med Poverty","Low Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, Low Pct Unemployed, Low Pct Minority"
488.598707740195,647.465534250676,489.108633649535,647.487126024328,34.0753691706975,-84.332810733543,"Low Poverty","Med Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, Med Pct Minority"
509.110099594109,642.401400746376,511.617995444685,642.401008706596,33.9484695968051,-84.2974208115739,"Low Poverty","Med Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, Med Pct Minority"
688.188114062883,632.33598488951,689.30739600677,632.343198026456,33.9348536591839,-84.4567657795494,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
698.351127951406,642.021617694913,700.555141195655,642.011891480656,34.0417251197772,-84.3989389937046,"Low Poverty","High Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, High Pct Minority"
468.296677587554,640.010976468055,471.87426330708,639.997356938058,29.6171537551277,-82.442005820216,"High Poverty","Med Pct Minority","Low Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, Low Pct Unemployed, Med Pct Minority"
648.55387755204,629.320320703415,648.380109109916,629.321439369609,33.8637551749529,-84.0393271912163,"Med Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"Med Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
568.348369496875,580.686657553699,571.098951101303,580.679057670096,34.0072271364945,-83.4253832092304,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
559.226833404042,675.003987069577,560.935221463442,675.004968504291,35.9242097935928,-79.0557010632157,"Med Poverty","High Pct Minority","Med Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, Med Pct Unemployed, High Pct Minority"
628.364623853005,655.004749715803,630.131183663383,655.010819526203,38.8887626243111,-77.3063047980502,"Low Poverty","High Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, High Pct Minority"
601.386543711647,647.665631775522,601.914333251305,647.660053418288,34.0711144409565,-84.3259014919744,"Med Poverty","Med Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, Low Pct Unemployed, Med Pct Minority"
718.152586329728,638.932150109624,718.718766657636,638.90975457795,33.4353585484192,-84.5867637813755,"Low Poverty","High Pct Minority","Low Pct Unemployed","Med Single Mom",FALSE,"Low Poverty, Med Single Mom, Low Pct Unemployed, High Pct Minority"
561.911884309724,585.849648863983,558.154676591977,585.8299308962,34.246368658758,-84.0290931308975,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
608.644881043583,615.929365353885,609.943970497698,615.921243587583,33.7808719761428,-84.3032933064893,"Med Poverty","Med Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"Med Poverty, High Single Mom, High Pct Unemployed, Med Pct Minority"
690.770128858276,630.622723266713,691.539011943154,630.61286915293,33.941692869895,-84.4767509060398,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
681.508530390449,553.327062876209,679.517128945328,553.314755159924,33.3960098869259,-84.0796228807195,"Low Poverty","Med Pct Minority","High Pct Unemployed","Med Single Mom",FALSE,"Low Poverty, Med Single Mom, High Pct Unemployed, Med Pct Minority"
610.362212457694,621.798855530031,608.306203032844,621.805834870134,34.0975465669793,-84.5456348457949,"Low Poverty","High Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, High Pct Minority"
689.490467269905,605.799300804973,691.847531571053,605.809866113141,32.5369190004943,-84.9316288363804,"Med Poverty","Med Pct Minority","Low Pct Unemployed","High Single Mom",FALSE,"Med Poverty, High Single Mom, Low Pct Unemployed, Med Pct Minority"
650.968670853414,634.138048285718,648.644321699627,634.101928668469,34.020554024089,-83.9944314942483,"Med Poverty","Low Pct Minority","High Pct Unemployed","Med Single Mom",FALSE,"Med Poverty, Med Single Mom, High Pct Unemployed, Low Pct Minority"
558.193861683831,638.72726310471,561.889217136428,638.745518773114,33.9275614206232,-84.2931971719644,"Low Poverty","Med Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, Med Pct Minority"
671.255156986415,582.240593634575,671.248532890342,582.229449803038,33.9789063564115,-83.4180627950466,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
629.274841941893,409.996029662751,629.613900913857,409.989969130745,32.2386718581728,-84.310920220685,"High Poverty","Low Pct Minority","Low Pct Unemployed","Med Single Mom",TRUE,"High Poverty, Med Single Mom, Low Pct Unemployed, Low Pct Minority"
518.898856140673,617.350365818928,519.990471864119,617.343056122884,34.1331251415918,-84.5629578924549,"Low Poverty","High Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, High Pct Minority"
521.681008985266,636.012751477007,518.61953761708,635.986832021717,38.8359564433569,-77.1326206422854,"Low Poverty","Low Pct Minority","Low Pct Unemployed","High Single Mom",FALSE,"Low Poverty, High Single Mom, Low Pct Unemployed, Low Pct Minority"
678.76882047765,542.724964242425,679.761098690331,542.696185543416,33.5827487214201,-84.3277597893515,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",TRUE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
478.219347830862,637.270005855586,481.808744623326,637.273835993325,34.019045773602,-84.4911300717077,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
581.093277626671,571.503861227059,579.359389219433,571.536850646688,33.7451261178428,-84.6736115985214,"High Poverty","Low Pct Minority","High Pct Unemployed","Med Single Mom",FALSE,"High Poverty, Med Single Mom, High Pct Unemployed, Low Pct Minority"
541.361205972731,614.318960918216,541.860808094032,614.312735379925,33.7356787259705,-84.3362851596495,"High Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"High Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
641.257327977568,647.191096192412,640.89456015639,647.216151413852,34.9995167491691,-85.3518824014526,"Low Poverty","High Pct Minority","Low Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Low Pct Unemployed, High Pct Minority"
668.048596065491,636.666469826066,669.50854914356,636.679760042317,34.0110653880646,-84.4569194946692,"Low Poverty","High Pct Minority","Med Pct Unemployed","Low Single Mom",FALSE,"Low Poverty, Low Single Mom, Med Pct Unemployed, High Pct Minority"
560.867052293383,596.886047019465,558.02191806864,596.869406987512,33.5636261297289,-84.1853569517999,"Med Poverty","Low Pct Minority","High Pct Unemployed","High Single Mom",FALSE,"Med Poverty, High Single Mom, High Pct Unemployed, Low Pct Minority"
